LAT_ZONA,LON_ZONA,cantidad_siniestros,criticidad_total,criticidad_promedio,localidad_predominante,barrio_predominante,via_predominante,clase_predominante,gravedad_predominante,criticidad_2016,criticidad_2017,criticidad_2018,criticidad_2019,anios_activos,tipo_hotspot,prioridad_intervencion,siniestros_solo_danos,siniestros_con_heridos,siniestros_con_muertos,criticidad_fatalidad_alta,rank_base,rank_fatalidad_alta,variacion_ranking_fatalidad,score_volumen,score_criticidad_total,score_severidad_promedio,score_persistencia,score_fatalidad,IPI,rank_IPI,prioridad_IPI,rank_criticidad_total,rank_volumen,rank_muertes,familia_analitica
4.668,-74.121,22,38,1.7272727272727273,FONTIBON,MODELIA OCCIDENTAL,AVENIDA LUIS CARLOS GALAN,CHOQUE,SOLO DANOS,6.0,4.0,6.0,22.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,4,2,86,3012.0,2082.0,930.0,0.8262113251605371,0.818476357267951,0.5196438995913601,1.0,0.9427904261529481,82.14244016345592,1027,Seguimiento,3027,2866,1014,Seguimiento
4.821,-74.031,22,38,1.7272727272727273,USAQUEN,TORCA I,AVENIDA ALBERTO LLERAS CAMARGO,CHOQUE,SOLO DANOS,6.0,12.0,0.0,20.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,4,2,86,3012.0,2082.0,930.0,0.8262113251605371,0.818476357267951,0.5196438995913601,0.75,0.9427904261529481,77.14244016345593,1734,Seguimiento,3043,2898,1206,Seguimiento
4.627,-74.113,22,38,1.7272727272727273,PUENTE ARANDA,SAN RAFAEL INDUSTRIAL,SIN_NMG,CHOQUE,SOLO DANOS,20.0,8.0,10.0,0.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,4,2,86,3012.0,2082.0,930.0,0.8262113251605371,0.818476357267951,0.5196438995913601,0.75,0.9427904261529481,77.14244016345593,1735,Seguimiento,3044,2899,1207,Seguimiento
4.633,-74.155,22,38,1.7272727272727273,KENNEDY,CIUDAD KENNEDY NORTE,AVENIDA AGOBERTO MEJIA CIFUENTES,CHOQUE,SOLO DANOS,10.0,14.0,8.0,6.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,4,2,86,3012.0,2082.0,930.0,0.8262113251605371,0.818476357267951,0.5196438995913601,1.0,0.9427904261529481,82.14244016345592,1030,Seguimiento,3030,2869,1017,Seguimiento
4.649,-74.148,22,38,1.7272727272727273,KENNEDY,VALLADOLID,AVENIDA CIUDAD DE CALI,CHOQUE,SOLO DANOS,2.0,16.0,6.0,14.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,4,2,86,3012.0,2082.0,930.0,0.8262113251605371,0.818476357267951,0.5196438995913601,1.0,0.9427904261529481,82.14244016345592,1026,Seguimiento,3026,2865,1013,Seguimiento
4.622,-74.164,22,38,1.7272727272727273,KENNEDY,VILLA NELLY III SECTOR,AVENIDA AGOBERTO MEJIA CIFUENTES,CHOQUE,SOLO DANOS,8.0,14.0,4.0,12.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,4,2,86,3012.0,2082.0,930.0,0.8262113251605371,0.818476357267951,0.5196438995913601,1.0,0.9427904261529481,82.14244016345592,1025,Seguimiento,3025,2864,1012,Seguimiento
4.631,-74.188,20,40,2.0,BOSA,EL CORZO,AVENIDA TINTAL,CHOQUE,SOLO DANOS,0.0,18.0,6.0,16.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,6,2,92,2846.0,1918.0,928.0,0.8069468768242849,0.8291009924109749,0.648598949211909,0.75,0.9427904261529481,79.54874489200233,1315,Seguimiento,2871,3169,1127,Seguimiento
4.605,-74.11,20,40,2.0,PUENTE ARANDA,BOCHICA,AVENIDA CUNDINAMARCA,CHOQUE,SOLO DANOS,12.0,22.0,6.0,0.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,6,2,92,2846.0,1918.0,928.0,0.8069468768242849,0.8291009924109749,0.648598949211909,0.75,0.9427904261529481,79.54874489200233,1311,Seguimiento,2867,3165,1123,Seguimiento
4.701,-74.055,20,40,2.0,USAQUEN,SANTA BARBARA OCCIDENTAL,AVENIDA PASEO DE LOS LIBERTADORES,CHOQUE,SOLO DANOS,16.0,0.0,16.0,8.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,6,2,92,2846.0,1918.0,928.0,0.8069468768242849,0.8291009924109749,0.648598949211909,0.75,0.9427904261529481,79.54874489200233,1313,Seguimiento,2869,3167,1125,Seguimiento
4.568,-74.136,20,40,2.0,TUNJUELITO,PARQUE EL TUNAL,AVENIDA CIUDAD DE VILLAVICENCIO,CHOQUE,SOLO DANOS,20.0,16.0,4.0,0.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,6,2,92,2846.0,1918.0,928.0,0.8069468768242849,0.8291009924109749,0.648598949211909,0.75,0.9427904261529481,79.54874489200233,1314,Seguimiento,2870,3168,1126,Seguimiento
4.671,-74.06,20,40,2.0,CHAPINERO,ANTIGUO COUNTRY,AVENIDA PASEO DE LOS LIBERTADORES,CHOQUE,SOLO DANOS,18.0,12.0,0.0,10.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,6,2,92,2846.0,1918.0,928.0,0.8069468768242849,0.8291009924109749,0.648598949211909,0.75,0.9427904261529481,79.54874489200233,1316,Seguimiento,2872,3170,1128,Seguimiento
4.685,-74.157,20,40,2.0,FONTIBON,SAN PABLO JERICO,SIN_NMG,CHOQUE,SOLO DANOS,8.0,22.0,6.0,4.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,6,2,92,2846.0,1918.0,928.0,0.8069468768242849,0.8291009924109749,0.648598949211909,1.0,0.9427904261529481,84.54874489200233,883,Seguimiento,2860,3153,906,Seguimiento
4.7,-74.103,20,40,2.0,ENGATIVA,PARIS,AVENIDA CIUDAD DE CALI,CHOQUE,SOLO DANOS,0.0,14.0,16.0,10.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,6,2,92,2846.0,1918.0,928.0,0.8069468768242849,0.8291009924109749,0.648598949211909,0.75,0.9427904261529481,79.54874489200233,1310,Seguimiento,2866,3164,1122,Seguimiento
4.747,-74.113,20,40,2.0,SUBA,SABANA DE TIBABUYES,SIN_NMG,CHOQUE,SOLO DANOS,0.0,26.0,8.0,6.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,6,2,92,2846.0,1918.0,928.0,0.8069468768242849,0.8291009924109749,0.648598949211909,0.75,0.9427904261529481,79.54874489200233,1312,Seguimiento,2868,3166,1124,Seguimiento
4.656,-74.07,20,40,2.0,BARRIOS UNIDOS,SIETE DE AGOSTO,SIN_NMG,CHOQUE,SOLO DANOS,12.0,4.0,14.0,10.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,6,2,92,2846.0,1918.0,928.0,0.8069468768242849,0.8291009924109749,0.648598949211909,1.0,0.9427904261529481,84.54874489200233,881,Seguimiento,2858,3151,904,Seguimiento
4.692,-74.066,20,40,2.0,SUBA,PASADENA,AVENIDA ALFREDO D BATEMAN,CHOQUE,SOLO DANOS,18.0,2.0,10.0,10.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,6,2,92,2846.0,1918.0,928.0,0.8069468768242849,0.8291009924109749,0.648598949211909,1.0,0.9427904261529481,84.54874489200233,882,Seguimiento,2859,3152,905,Seguimiento
4.742,-74.059,24,36,1.5,SUBA,CANTAGALLO,SIN_NMG,CHOQUE,SOLO DANOS,14.0,4.0,6.0,12.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,20,2,2,80,3210.0,2299.0,911.0,0.8427904261529481,0.8072387624051371,0.40379451255107995,1.0,0.9427904261529481,79.93228254524226,1258,Seguimiento,3240,2607,1093,Seguimiento
4.568,-74.126,24,36,1.5,RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ I,AVENIDA CARACAS,CHOQUE,SOLO DANOS,20.0,4.0,4.0,8.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,20,2,2,80,3210.0,2299.0,911.0,0.8427904261529481,0.8072387624051371,0.40379451255107995,1.0,0.9427904261529481,79.93228254524226,1257,Seguimiento,3239,2606,1092,Seguimiento
4.667,-74.112,26,34,1.3076923076923077,ENGATIVA,NORMANDIA OCCIDENTAL,AVENIDA BOYACA,CHOQUE,SOLO DANOS,8.0,12.0,2.0,12.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,24,0,2,74,3397.0,2495.0,902.0,0.8567717454757735,0.7955341506129597,0.32711617046117925,1.0,0.9427904261529481,78.4442498540572,1473,Seguimiento,3423,2396,1148,Seguimiento
4.626,-74.105,32,60,1.875,PUENTE ARANDA,EL EJIDO,AVENIDA COLON,CHOQUE,SOLO DANOS,28.0,2.0,18.0,12.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,22,6,4,152,1796.0,900.0,896.0,0.8881786339754816,0.8931406888499708,0.5742556917688266,1.0,0.9885872737886748,86.88324576765908,614,Seguimiento,1805,1860,246,Seguimiento
4.625,-74.098,24,64,2.6666666666666665,PUENTE ARANDA,INDUSTRIAL CENTENARIO,SIN_NMG,CHOQUE,CON HERIDOS,6.0,38.0,10.0,10.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,8,12,4,168,1638.0,762.0,876.0,0.8427904261529481,0.902393461762989,0.8304144775248102,1.0,0.9885872737886748,91.28371278458845,162,Prioridad 2 - Auditoría de seguridad vial,1638,2564,138,Hotspot de severidad/fatalidad
4.616,-74.188,26,74,2.8461538461538463,BOSA,LA PAZ BOSA,SIN_NMG,CHOQUE,CON HERIDOS,26.0,12.0,22.0,14.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,8,12,6,218,1342.0,472.0,870.0,0.8567717454757735,0.9202276707530648,0.8385872737886748,1.0,0.9967308814944542,92.24635143023934,106,Prioridad 2 - Auditoría de seguridad vial,1342,2349,45,Hotspot de severidad/fatalidad
4.537,-74.084,30,62,2.066666666666667,SAN CRISTOBAL,ALTAMIRA,AVENIDA DE LOS CERROS,CHOQUE,SOLO DANOS,12.0,10.0,24.0,16.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,8,4,158,1709.0,843.0,866.0,0.8785172212492703,0.8977816695855225,0.7076765907764156,1.0,0.9885872737886748,89.45125510799767,321,Prioridad 3 - Monitoreo y gestión preventiva,1716,2002,194,Hotspot preventivo prioritario
4.538,-74.112,30,62,2.066666666666667,USME,DANUBIO II,SIN_NMG,CHOQUE,SOLO DANOS,24.0,18.0,10.0,10.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,8,4,158,1709.0,843.0,866.0,0.8785172212492703,0.8977816695855225,0.7076765907764156,1.0,0.9885872737886748,89.45125510799767,320,Prioridad 3 - Monitoreo y gestión preventiva,1715,2001,193,Hotspot preventivo prioritario
4.565,-74.126,28,64,2.2857142857142856,TUNJUELITO,MARCO FIDEL SUAREZ I,AVENIDA CARACAS,CHOQUE,SOLO DANOS,14.0,28.0,12.0,10.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,14,10,4,164,1638.0,794.0,844.0,0.8681260945709282,0.902393461762989,0.7523058960887332,1.0,0.9885872737886748,90.22825452422651,246,Prioridad 3 - Monitoreo y gestión preventiva,1641,2178,167,Hotspot preventivo prioritario
4.571,-74.12,22,66,3.0,RAFAEL URIBE URIBE,SAN JORGE SUR,SIN_NMG,ATROPELLO,CON HERIDOS,22.0,8.0,36.0,0.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,4,14,4,174,1567.0,727.0,840.0,0.8262113251605371,0.9065382370110916,0.9134851138353766,0.75,0.9885872737886748,87.6964389959136,537,Seguimiento,1573,2848,232,Seguimiento
4.683,-74.098,34,62,1.8235294117647058,ENGATIVA,BOYACA,AVENIDA BOYACA,CHOQUE,SOLO DANOS,10.0,20.0,6.0,26.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,24,6,4,154,1709.0,879.0,830.0,0.8968768242848804,0.8977816695855225,0.5584354932866317,1.0,0.9885872737886748,86.83362521891421,620,Seguimiento,1724,1714,247,Seguimiento
4.749,-74.095,22,42,1.9090909090909092,SUBA,PINOS DE LOMBARDIA,AVENIDA CIUDAD DE CALI,CHOQUE,SOLO DANOS,8.0,2.0,18.0,14.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,14,6,2,94,2687.0,1866.0,821.0,0.8262113251605371,0.83861646234676,0.5838879159369527,1.0,0.9427904261529481,83.83012259194395,924,Seguimiento,2700,2859,944,Seguimiento
4.743,-74.032,22,42,1.9090909090909092,USAQUEN,LA PRADERA NORTE,AVENIDA LAUREANO GOMEZ,CHOQUE,SOLO DANOS,8.0,18.0,2.0,14.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,14,6,2,94,2687.0,1866.0,821.0,0.8262113251605371,0.83861646234676,0.5838879159369527,1.0,0.9427904261529481,83.83012259194395,925,Seguimiento,2701,2860,945,Seguimiento
4.675,-74.103,22,42,1.9090909090909092,ENGATIVA,LA CABANA,AVENIDA BOYACA,CHOQUE,SOLO DANOS,10.0,14.0,2.0,16.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,14,6,2,94,2687.0,1866.0,821.0,0.8262113251605371,0.83861646234676,0.5838879159369527,1.0,0.9427904261529481,83.83012259194395,922,Seguimiento,2698,2857,942,Seguimiento
4.749,-74.101,22,42,1.9090909090909092,SUBA,TIBABUYES,AVENIDA TRANSVERSAL DE SUBA,CHOQUE,SOLO DANOS,10.0,0.0,10.0,22.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,14,6,2,94,2687.0,1866.0,821.0,0.8262113251605371,0.83861646234676,0.5838879159369527,0.75,0.9427904261529481,78.83012259194395,1426,Seguimiento,2711,2888,1144,Seguimiento
4.652,-74.064,22,42,1.9090909090909092,CHAPINERO,LA ESPERANZA,AVENIDA CARACAS,CHOQUE,SOLO DANOS,16.0,8.0,8.0,10.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,14,6,2,94,2687.0,1866.0,821.0,0.8262113251605371,0.83861646234676,0.5838879159369527,1.0,0.9427904261529481,83.83012259194395,928,Seguimiento,2704,2863,948,Seguimiento
4.607,-74.12,22,42,1.9090909090909092,PUENTE ARANDA,LA CAMELIA,SIN_NMG,CHOQUE,SOLO DANOS,2.0,26.0,4.0,10.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,14,6,2,94,2687.0,1866.0,821.0,0.8262113251605371,0.83861646234676,0.5838879159369527,1.0,0.9427904261529481,83.83012259194395,923,Seguimiento,2699,2858,943,Seguimiento
4.636,-74.162,22,42,1.9090909090909092,KENNEDY,PATIO BONITO II,AVENIDA CIUDAD DE CALI,CHOQUE,SOLO DANOS,8.0,8.0,0.0,26.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,14,6,2,94,2687.0,1866.0,821.0,0.8262113251605371,0.83861646234676,0.5838879159369527,0.75,0.9427904261529481,78.83012259194395,1425,Seguimiento,2710,2887,1143,Seguimiento
4.65,-74.09,22,42,1.9090909090909092,TEUSAQUILLO,PAULO VI,AVENIDA PABLO VI,CHOQUE,SOLO DANOS,8.0,22.0,10.0,2.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,14,6,2,94,2687.0,1866.0,821.0,0.8262113251605371,0.83861646234676,0.5838879159369527,1.0,0.9427904261529481,83.83012259194395,927,Seguimiento,2703,2862,947,Seguimiento
4.527,-74.126,22,42,1.9090909090909092,CIUDAD BOLIVAR,EL MOCHUELO II URBANO,SIN_NMG,CHOQUE,SOLO DANOS,8.0,18.0,4.0,12.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,14,6,2,94,2687.0,1866.0,821.0,0.8262113251605371,0.83861646234676,0.5838879159369527,1.0,0.9427904261529481,83.83012259194395,926,Seguimiento,2702,2861,946,Seguimiento
4.709,-74.136,24,40,1.6666666666666667,ENGATIVA,CENTRO ENGATIVA II,SIN_NMG,CHOQUE,SOLO DANOS,16.0,6.0,12.0,6.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,18,4,2,88,2846.0,2031.0,815.0,0.8427904261529481,0.8291009924109749,0.48362521891418564,1.0,0.9427904261529481,81.96614127262114,1055,Seguimiento,2863,2591,1039,Seguimiento
4.59,-74.142,24,40,1.6666666666666667,TUNJUELITO,VENECIA,SIN_NMG,CHOQUE,SOLO DANOS,28.0,4.0,6.0,2.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,18,4,2,88,2846.0,2031.0,815.0,0.8427904261529481,0.8291009924109749,0.48362521891418564,1.0,0.9427904261529481,81.96614127262114,1056,Seguimiento,2864,2592,1040,Seguimiento
4.663,-74.123,24,40,1.6666666666666667,FONTIBON,MODELIA OCCIDENTAL,SIN_NMG,CHOQUE,SOLO DANOS,4.0,14.0,22.0,0.0,3,Hotspot exploratorio,Prioridad 3 - Seguimiento,18,4,2,88,2846.0,2031.0,815.0,0.8427904261529481,0.8291009924109749,0.48362521891418564,0.75,0.9427904261529481,76.96614127262113,1779,Seguimiento,2874,2635,1228,Seguimiento
4.728,-74.101,32,64,2.0,SUBA,LECH WALESA,AVENIDA CIUDAD DE CALI,CHOQUE,SOLO DANOS,10.0,22.0,26.0,6.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,20,8,4,160,1638.0,825.0,813.0,0.8881786339754816,0.902393461762989,0.648598949211909,1.0,0.9885872737886748,88.5551663747811,420,Prioridad 3 - Monitoreo y gestión preventiva,1643,1852,211,Hotspot preventivo prioritario
4.544,-74.136,32,64,2.0,CIUDAD BOLIVAR,CASA DE TEJA,SIN_NMG,CHOQUE,SOLO DANOS,32.0,16.0,12.0,4.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,20,8,4,160,1638.0,825.0,813.0,0.8881786339754816,0.902393461762989,0.648598949211909,1.0,0.9885872737886748,88.5551663747811,421,Prioridad 3 - Monitoreo y gestión preventiva,1644,1853,212,Hotspot preventivo prioritario
4.547,-74.087,20,44,2.2,SAN CRISTOBAL,SAN JOSE SUR ORIENTAL,SIN_NMG,CHOQUE,SOLO DANOS,6.0,6.0,14.0,18.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,10,8,2,100,2540.0,1728.0,812.0,0.8069468768242849,0.8475189725627554,0.7361646234676007,1.0,0.9427904261529481,86.66841798015177,660,Seguimiento,2543,3147,720,Seguimiento
4.63,-74.062,20,44,2.2,CHAPINERO,CATALUNA,AVENIDA PATRICIO SAMPER GNECCO,CHOQUE,SOLO DANOS,6.0,16.0,16.0,6.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,10,8,2,100,2540.0,1728.0,812.0,0.8069468768242849,0.8475189725627554,0.7361646234676007,1.0,0.9427904261529481,86.66841798015177,662,Seguimiento,2545,3149,722,Seguimiento
4.634,-74.119,20,44,2.2,PUENTE ARANDA,SALAZAR GOMEZ,SIN_NMG,CHOQUE,SOLO DANOS,10.0,14.0,10.0,10.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,10,8,2,100,2540.0,1728.0,812.0,0.8069468768242849,0.8475189725627554,0.7361646234676007,1.0,0.9427904261529481,86.66841798015177,659,Seguimiento,2542,3146,719,Seguimiento
4.608,-74.161,20,44,2.2,KENNEDY,JACQUELINE,SIN_NMG,CHOQUE,SOLO DANOS,0.0,12.0,12.0,20.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,10,8,2,100,2540.0,1728.0,812.0,0.8069468768242849,0.8475189725627554,0.7361646234676007,0.75,0.9427904261529481,81.66841798015177,1086,Seguimiento,2556,3162,1050,Seguimiento
4.631,-74.068,20,44,2.2,CHAPINERO,SUCRE,AVENIDA CARACAS,CHOQUE,SOLO DANOS,16.0,6.0,10.0,12.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,10,8,2,100,2540.0,1728.0,812.0,0.8069468768242849,0.8475189725627554,0.7361646234676007,1.0,0.9427904261529481,86.66841798015177,661,Seguimiento,2544,3148,721,Seguimiento
4.585,-74.143,24,68,2.8333333333333335,TUNJUELITO,MUZU,SIN_NMG,CHOQUE,CON HERIDOS,8.0,30.0,30.0,0.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,6,14,4,176,1511.0,713.0,798.0,0.8427904261529481,0.910245183887916,0.8384413309982487,0.75,0.9885872737886748,86.60128429655576,667,Seguimiento,1521,2577,252,Seguimiento
4.687,-74.081,26,38,1.4615384615384615,ENGATIVA,JULIO FLOREZ,AVENIDA MEDELLIN,CHOQUE,SOLO DANOS,18.0,6.0,10.0,4.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,22,2,2,82,3012.0,2214.0,798.0,0.8567717454757735,0.818476357267951,0.3826036193812026,1.0,0.9427904261529481,80.01284296555751,1239,Seguimiento,3040,2379,1091,Seguimiento
4.61,-74.096,30,66,2.2,PUENTE ARANDA,PENSILVANIA,AVENIDA CIUDAD DE QUITO,CHOQUE,SOLO DANOS,30.0,0.0,10.0,26.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,10,4,166,1567.0,778.0,789.0,0.8785172212492703,0.9065382370110916,0.7361646234676007,0.75,0.9885872737886748,85.19614711033276,812,Seguimiento,1577,2020,279,Seguimiento
4.684,-74.057,30,66,2.2,CHAPINERO,CHICO NORTE III SECTOR,AVENIDA PASEO DE LOS LIBERTADORES,CHOQUE,SOLO DANOS,4.0,14.0,44.0,4.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,10,4,166,1567.0,778.0,789.0,0.8785172212492703,0.9065382370110916,0.7361646234676007,1.0,0.9885872737886748,90.19614711033276,247,Prioridad 3 - Monitoreo y gestión preventiva,1569,1998,168,Hotspot preventivo prioritario
4.624,-74.154,20,48,2.4,KENNEDY,CIUDAD KENNEDY NORTE,SIN_NMG,ATROPELLO,CON HERIDOS,12.0,6.0,14.0,16.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,8,10,2,108,2316.0,1537.0,779.0,0.8069468768242849,0.8617046117921775,0.7953298307063631,1.0,0.9427904261529481,88.13543490951548,476,Prioridad 3 - Monitoreo y gestión preventiva,2320,3142,582,Hotspot preventivo prioritario
4.549,-74.093,20,48,2.4,SAN CRISTOBAL,SAN JOSE SUR ORIENTAL,AVENIDA LA VICTORIA,ATROPELLO,CON HERIDOS,10.0,2.0,28.0,8.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,8,10,2,108,2316.0,1537.0,779.0,0.8069468768242849,0.8617046117921775,0.7953298307063631,1.0,0.9427904261529481,88.13543490951548,478,Prioridad 3 - Monitoreo y gestión preventiva,2322,3144,584,Hotspot preventivo prioritario
4.507,-74.107,20,48,2.4,USME,GRAN YOMASA,AUTOPISTA AL LLANO,CHOQUE,CON HERIDOS,12.0,16.0,12.0,8.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,8,10,2,108,2316.0,1537.0,779.0,0.8069468768242849,0.8617046117921775,0.7953298307063631,1.0,0.9427904261529481,88.13543490951548,479,Prioridad 3 - Monitoreo y gestión preventiva,2323,3145,585,Hotspot preventivo prioritario
4.618,-74.146,20,48,2.4,KENNEDY,TIMIZA,AVENIDA PRIMERO DE MAYO,CHOQUE,CON HERIDOS,2.0,24.0,8.0,14.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,8,10,2,108,2316.0,1537.0,779.0,0.8069468768242849,0.8617046117921775,0.7953298307063631,1.0,0.9427904261529481,88.13543490951548,475,Prioridad 3 - Monitoreo y gestión preventiva,2319,3141,581,Hotspot preventivo prioritario
4.618,-74.147,20,48,2.4,KENNEDY,TIMIZA,AVENIDA PRIMERO DE MAYO,CHOQUE,CON HERIDOS,10.0,16.0,22.0,0.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,8,10,2,108,2316.0,1537.0,779.0,0.8069468768242849,0.8617046117921775,0.7953298307063631,0.75,0.9427904261529481,83.13543490951547,961,Seguimiento,2333,3155,973,Seguimiento
4.608,-74.13,20,48,2.4,PUENTE ARANDA,ALQUERIA LA FRAGUA NORTE,AVENIDA DEL CONGRESO EUCARISTICO,CHOQUE,CON HERIDOS,24.0,16.0,0.0,8.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,8,10,2,108,2316.0,1537.0,779.0,0.8069468768242849,0.8617046117921775,0.7953298307063631,0.75,0.9427904261529481,83.13543490951547,962,Seguimiento,2334,3156,974,Seguimiento
4.564,-74.138,20,48,2.4,TUNJUELITO,SAN BENITO,AVENIDA BOYACA,CHOQUE,CON HERIDOS,2.0,16.0,2.0,28.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,8,10,2,108,2316.0,1537.0,779.0,0.8069468768242849,0.8617046117921775,0.7953298307063631,1.0,0.9427904261529481,88.13543490951548,477,Prioridad 3 - Monitoreo y gestión preventiva,2321,3143,583,Hotspot preventivo prioritario
4.577,-74.113,26,70,2.6923076923076925,RAFAEL URIBE URIBE,GUSTAVO RESTREPO,AVENIDA CARACAS,CHOQUE,CON HERIDOS,18.0,18.0,16.0,18.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,8,14,4,178,1445.0,690.0,755.0,0.8567717454757735,0.9138061879743141,0.8328663164039697,1.0,0.9885872737886748,91.84063047285464,129,Prioridad 2 - Auditoría de seguridad vial,1445,2351,129,Hotspot de severidad/fatalidad
4.522,-74.124,32,68,2.125,USME,LA AURORA,AUTOPISTA AL LLANO,CHOQUE,SOLO DANOS,18.0,24.0,10.0,16.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,10,4,168,1511.0,762.0,749.0,0.8881786339754816,0.910245183887916,0.7181552831290134,1.0,0.9885872737886748,90.10332749562173,259,Prioridad 3 - Monitoreo y gestión preventiva,1513,1846,172,Hotspot preventivo prioritario
4.518,-74.122,32,68,2.125,USME,GRANADA SUR,AUTOPISTA AL LLANO,CHOQUE,SOLO DANOS,10.0,28.0,20.0,10.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,10,4,168,1511.0,762.0,749.0,0.8881786339754816,0.910245183887916,0.7181552831290134,1.0,0.9885872737886748,90.10332749562173,260,Prioridad 3 - Monitoreo y gestión preventiva,1514,1847,173,Hotspot preventivo prioritario
